ID_Aluno,First_Name,Last_Name,Email,Gender,Age,Parent_Education_Level,Family_Income_Level
S5117,Omar,Brown,student4117@university.com,Male,24,,High
S5118,Emma,Brown,student4118@university.com,Male,19,Bachelor's,Medium
S5119,Maria,Brown,student4119@university.com,Male,23,Bachelor's,Low
S5120,Liam,Brown,student4120@university.com,Female,19,,Low
S5121,Omar,Williams,student4121@university.com,Male,18,PhD,Low
S5122,Liam,Jones,student4122@university.com,Male,19,PhD,Medium
S5123,Emma,Brown,student4123@university.com,Male,22,Bachelor's,Low
S5124,Maria,Smith,student4124@university.com,Female,21,,Medium
S5125,John,Brown,student4125@university.com,Female,19,PhD,Medium
S5126,Sara,Jones,student4126@university.com,Male,19,Bachelor's,Medium
S5127,John,Brown,student4127@university.com,Male,20,,Low
S5128,Liam,Williams,student4128@university.com,Male,19,,Medium
S5129,John,Johnson,student4129@university.com,Female,22,,Medium
S5130,Omar,Johnson,student4130@university.com,Male,21,Master's,Medium
S5131,Ali,Jones,student4131@university.com,Female,20,PhD,High
S5132,Liam,Johnson,student4132@university.com,Male,18,High School,Low
S5133,Liam,Johnson,student4133@university.com,Female,24,High School,Low
S5134,Omar,Smith,student4134@university.com,Female,18,High School,Medium
S5135,Ahmed,Jones,student4135@university.com,Male,21,High School,High
S5136,Maria,Jones,student4136@university.com,Male,24,Master's,Low
S5137,Sara,Johnson,student4137@university.com,Male,18,,Medium
S5138,Omar,Johnson,student4138@university.com,Male,22,,Low
S5139,Maria,Johnson,student4139@university.com,Male,19,High School,Low
S5140,Emma,Davis,student4140@university.com,Male,21,,High
S5141,Maria,Williams,student4141@university.com,Male,24,PhD,Medium
S5142,Emma,Brown,student4142@university.com,Female,20,PhD,Medium
S5143,Omar,Williams,student4143@university.com,Male,19,,Medium
S5144,Liam,Jones,student4144@university.com,Male,18,PhD,Medium
S5145,Liam,Smith,student4145@university.com,Female,18,Bachelor's,Low
S5146,Ahmed,Brown,student4146@university.com,Male,20,,High
S5147,Omar,Smith,student4147@university.com,Male,22,PhD,Medium
S5148,Emma,Davis,student4148@university.com,Male,20,Master's,Low
S5149,Maria,Jones,student4149@university.com,Male,21,Bachelor's,Low
S5150,Maria,Davis,student4150@university.com,Female,20,,Low
S5151,Emma,Jones,student4151@university.com,Female,18,High School,Low
S5152,John,Smith,student4152@university.com,Male,22,PhD,Low
S5153,Ahmed,Smith,student4153@university.com,Male,22,,Low
S5154,Ali,Smith,student4154@university.com,Female,23,,Medium
S5155,Liam,Jones,student4155@university.com,Male,20,High School,High
S5156,Sara,Johnson,student4156@university.com,Female,21,,Medium
S5157,Maria,Smith,student4157@university.com,Female,18,PhD,Medium
S5158,Sara,Davis,student4158@university.com,Female,19,Bachelor's,Low
S5159,Ali,Brown,student4159@university.com,Male,22,PhD,Low
S5160,Omar,Jones,student4160@university.com,Male,20,Master's,Low
S5161,Sara,Davis,student4161@university.com,Male,23,,High
S5162,Ali,Williams,student4162@university.com,Female,21,High School,High
S5163,Liam,Williams,student4163@university.com,Male,21,Master's,Medium
S5164,Emma,Brown,student4164@university.com,Male,24,,Low
S5165,John,Johnson,student4165@university.com,Female,18,,Medium
S5166,Liam,Smith,student4166@university.com,Male,22,Bachelor's,Medium
S5167,Maria,Jones,student4167@university.com,Male,18,High School,High
S5168,Ali,Davis,student4168@university.com,Male,23,PhD,Medium
S5169,Sara,Smith,student4169@university.com,Female,19,,Medium
S5170,Maria,Davis,student4170@university.com,Male,19,Master's,Medium
S5171,John,Jones,student4171@university.com,Female,19,,Medium
S5172,Emma,Williams,student4172@university.com,Female,21,PhD,Medium
S5173,Omar,Smith,student4173@university.com,Female,22,Master's,Medium
S5174,Maria,Brown,student4174@university.com,Male,18,High School,High
S5175,Omar,Johnson,student4175@university.com,Male,18,Bachelor's,Low
S5176,Ali,Brown,student4176@university.com,Male,23,Master's,High
S5177,John,Johnson,student4177@university.com,Female,19,,Medium
S5178,Sara,Davis,student4178@university.com,Female,22,PhD,Medium
S5179,John,Smith,student4179@university.com,Male,22,,High
S5180,John,Smith,student4180@university.com,Female,23,High School,High
S5181,Ahmed,Johnson,student4181@university.com,Male,20,Master's,Medium
S5182,John,Williams,student4182@university.com,Male,22,PhD,High
S5183,John,Jones,student4183@university.com,Male,22,,Low
S5184,Liam,Brown,student4184@university.com,Male,18,PhD,Medium
S5185,Maria,Davis,student4185@university.com,Male,23,,Low
S5186,Sara,Brown,student4186@university.com,Male,22,Bachelor's,Low
S5187,Liam,Brown,student4187@university.com,Male,22,Bachelor's,High
S5188,Liam,Davis,student4188@university.com,Female,18,,Low
S5189,Maria,Davis,student4189@university.com,Male,22,,Medium
S5190,Maria,Smith,student4190@university.com,Female,18,,Low
S5191,Ali,Brown,student4191@university.com,Female,20,,Medium
S5192,Maria,Jones,student4192@university.com,Male,21,High School,Low
S5193,Ahmed,Jones,student4193@university.com,Female,24,Bachelor's,Medium
S5194,Ahmed,Johnson,student4194@university.com,Female,18,Bachelor's,Medium
S5195,Liam,Davis,student4195@university.com,Female,18,,Medium
S5196,Omar,Smith,student4196@university.com,Male,22,,High
S5197,Ali,Jones,student4197@university.com,Male,18,Master's,Low
S5198,Omar,Williams,student4198@university.com,Male,23,High School,Medium
S5199,Omar,Smith,student4199@university.com,Male,19,,Medium
S5200,Liam,Smith,student4200@university.com,Male,19,,Medium
S5201,Emma,Jones,student4201@university.com,Female,20,Bachelor's,High
S5202,Liam,Williams,student4202@university.com,Female,18,PhD,Medium
S5203,Sara,Johnson,student4203@university.com,Male,23,,High
S5204,Sara,Jones,student4204@university.com,Female,22,,Medium
S5205,Maria,Williams,student4205@university.com,Female,22,,Medium
S5206,Maria,Smith,student4206@university.com,Female,24,PhD,Low
S5207,Emma,Williams,student4207@university.com,Female,21,Master's,High
S5208,Maria,Smith,student4208@university.com,Male,20,Bachelor's,Low
S5209,Sara,Jones,student4209@university.com,Male,23,Master's,High
S5210,Omar,Davis,student4210@university.com,Male,23,High School,Medium
S5211,Liam,Jones,student4211@university.com,Female,24,PhD,Medium
S5212,John,Brown,student4212@university.com,Female,24,High School,Low
S5213,Ahmed,Brown,student4213@university.com,Male,22,,Low
S5214,John,Brown,student4214@university.com,Male,21,Master's,Low
S5215,John,Jones,student4215@university.com,Female,22,,High
S5216,Sara,Johnson,student4216@university.com,Male,21,High School,Low
S5217,John,Jones,student4217@university.com,Male,19,,Low
S5218,Liam,Davis,student4218@university.com,Female,23,Master's,Low
S5219,Emma,Williams,student4219@university.com,Female,24,PhD,High
S5220,Ali,Jones,student4220@university.com,Male,19,,Medium
S5221,Maria,Jones,student4221@university.com,Female,22,,Low
S5222,Ali,Smith,student4222@university.com,Male,20,Master's,Medium
S5223,Omar,Smith,student4223@university.com,Female,18,,Low
S5224,Liam,Smith,student4224@university.com,Female,20,High School,Low
S5225,Liam,Jones,student4225@university.com,Male,20,,Medium
S5226,Ahmed,Johnson,student4226@university.com,Female,18,,Low
S5227,Liam,Williams,student4227@university.com,Male,23,,Low
S5228,Maria,Williams,student4228@university.com,Female,19,High School,Low
S5229,Liam,Davis,student4229@university.com,Male,19,Master's,Medium
S5230,John,Johnson,student4230@university.com,Female,23,,High
S5231,Ahmed,Johnson,student4231@university.com,Female,18,Bachelor's,Medium
S5232,Maria,Williams,student4232@university.com,Male,21,Bachelor's,Low
S5233,Emma,Brown,student4233@university.com,Female,20,,Medium
S5234,Emma,Smith,student4234@university.com,Male,22,,Low
S5235,Emma,Smith,student4235@university.com,Female,19,High School,Medium
S5236,Emma,Williams,student4236@university.com,Female,23,,Medium
S5237,John,Johnson,student4237@university.com,Male,22,,Medium
S5238,Liam,Davis,student4238@university.com,Female,24,Master's,Low
S5239,Ali,Brown,student4239@university.com,Female,18,High School,High
S5240,Maria,Williams,student4240@university.com,Male,22,,Low
S5241,John,Smith,student4241@university.com,Female,22,Master's,Low
S5242,Emma,Jones,student4242@university.com,Male,20,PhD,High
S5243,Omar,Johnson,student4243@university.com,Male,18,Master's,High
S5244,Liam,Jones,student4244@university.com,Male,22,,Low
S5245,Ali,Davis,student4245@university.com,Female,19,Bachelor's,Medium
S5246,Omar,Williams,student4246@university.com,Female,18,Bachelor's,Low
S5247,Ahmed,Smith,student4247@university.com,Male,19,Bachelor's,High
S5248,Omar,Brown,student4248@university.com,Female,23,Bachelor's,Medium
S5249,Ahmed,Jones,student4249@university.com,Male,23,,Medium
S5250,Ahmed,Brown,student4250@university.com,Female,24,,Low
S5251,Emma,Davis,student4251@university.com,Male,21,Master's,Medium
S5252,Ahmed,Smith,student4252@university.com,Male,23,High School,Medium
S5253,Sara,Jones,student4253@university.com,Female,22,High School,Low
S5254,Maria,Davis,student4254@university.com,Male,18,,High
S5255,Maria,Brown,student4255@university.com,Male,23,High School,Low
S5256,Emma,Brown,student4256@university.com,Female,19,PhD,High
S5257,Sara,Jones,student4257@university.com,Male,22,,Medium
S5258,Omar,Smith,student4258@university.com,Male,23,Bachelor's,High
S5259,John,Brown,student4259@university.com,Female,20,,Medium
S5260,Omar,Williams,student4260@university.com,Male,19,Master's,Medium
S5261,Liam,Davis,student4261@university.com,Male,24,Master's,Low
S5262,John,Jones,student4262@university.com,Male,24,Master's,Medium
S5263,Ahmed,Johnson,student4263@university.com,Male,24,Bachelor's,Low
S5264,Ali,Johnson,student4264@university.com,Male,19,,Low
S5265,John,Smith,student4265@university.com,Male,24,High School,Low
S5266,Ali,Williams,student4266@university.com,Male,21,High School,Medium
S5267,Maria,Brown,student4267@university.com,Male,20,Bachelor's,Medium
S5268,Ali,Johnson,student4268@university.com,Female,21,PhD,Low
S5269,Maria,Smith,student4269@university.com,Male,23,,Low
S5270,Sara,Davis,student4270@university.com,Male,20,PhD,Medium
S5271,Sara,Williams,student4271@university.com,Female,19,High School,Low
S5272,Emma,Williams,student4272@university.com,Male,21,Bachelor's,Medium
S5273,Emma,Smith,student4273@university.com,Male,22,PhD,Low
S5274,Ahmed,Smith,student4274@university.com,Male,20,,Low
S5275,John,Brown,student4275@university.com,Male,19,,Low
S5276,Ahmed,Smith,student4276@university.com,Male,18,Master's,Low
S5277,Maria,Brown,student4277@university.com,Male,20,,Low
S5278,Ahmed,Brown,student4278@university.com,Female,20,,High
S5279,Ali,Jones,student4279@university.com,Female,23,,Medium
S5280,Maria,Williams,student4280@university.com,Female,22,Bachelor's,Low
S5281,Emma,Davis,student4281@university.com,Female,23,High School,Medium
S5282,Sara,Williams,student4282@university.com,Female,24,Master's,Low
S5283,Emma,Williams,student4283@university.com,Male,20,Master's,Medium
S5284,John,Jones,student4284@university.com,Male,20,Bachelor's,High
S5285,Maria,Brown,student4285@university.com,Male,24,,Medium
S5286,Maria,Brown,student4286@university.com,Male,22,,Medium
S5287,Ali,Smith,student4287@university.com,Male,22,,Low
S5288,John,Jones,student4288@university.com,Female,21,,Medium
S5289,Sara,Smith,student4289@university.com,Female,19,,Low
S5290,Omar,Jones,student4290@university.com,Male,19,High School,Medium
S5291,Maria,Smith,student4291@university.com,Male,21,PhD,High
S5292,Maria,Johnson,student4292@university.com,Male,19,Bachelor's,Medium
S5293,Ali,Williams,student4293@university.com,Female,20,Master's,High
S5294,Ahmed,Williams,student4294@university.com,Female,21,PhD,Low
S5295,Liam,Davis,student4295@university.com,Male,21,,Medium
S5296,Sara,Brown,student4296@university.com,Female,19,PhD,High
S5297,Emma,Davis,student4297@university.com,Male,18,High School,Low
S5298,John,Johnson,student4298@university.com,Female,19,High School,High
S5299,Maria,Davis,student4299@university.com,Female,23,,Low
S5300,Maria,Williams,student4300@university.com,Male,18,,High
S5301,Emma,Brown,student4301@university.com,Female,21,Bachelor's,Low
S5302,Sara,Johnson,student4302@university.com,Female,18,Master's,Low
S5303,Liam,Williams,student4303@university.com,Male,20,,Low
S5304,Ahmed,Smith,student4304@university.com,Female,22,PhD,Low
S5305,Maria,Jones,student4305@university.com,Male,18,,High
S5306,Liam,Johnson,student4306@university.com,Female,23,,Low
S5307,Sara,Brown,student4307@university.com,Male,22,PhD,Medium
S5308,Emma,Davis,student4308@university.com,Male,20,Master's,High
S5309,Ali,Davis,student4309@university.com,Female,23,,High
S5310,Ahmed,Johnson,student4310@university.com,Female,24,,High
S5311,John,Brown,student4311@university.com,Male,22,,High
S5312,Maria,Johnson,student4312@university.com,Female,24,Master's,Low
S5313,Sara,Brown,student4313@university.com,Female,20,Bachelor's,High
S5314,Ali,Davis,student4314@university.com,Female,22,Bachelor's,Low
S5315,John,Williams,student4315@university.com,Male,22,High School,Low
S5316,Omar,Smith,student4316@university.com,Male,19,,Low
S5317,Sara,Williams,student4317@university.com,Male,23,,Medium
S5318,Sara,Smith,student4318@university.com,Female,23,Master's,Low
S5319,John,Davis,student4319@university.com,Female,18,Master's,Low
S5320,Ali,Williams,student4320@university.com,Male,24,Bachelor's,Medium
S5321,Omar,Williams,student4321@university.com,Male,24,,Medium
S5322,Liam,Johnson,student4322@university.com,Female,23,,Low
S5323,Liam,Jones,student4323@university.com,Female,23,Bachelor's,Medium
S5324,Emma,Davis,student4324@university.com,Female,22,,Low
S5325,Ali,Brown,student4325@university.com,Female,24,High School,Medium
S5326,Ahmed,Davis,student4326@university.com,Male,21,,Medium
S5327,Maria,Brown,student4327@university.com,Female,19,High School,High
S5328,John,Brown,student4328@university.com,Female,18,,High
S5329,Emma,Smith,student4329@university.com,Male,19,,Low
S5330,Omar,Brown,student4330@university.com,Male,18,,Low
S5331,John,Brown,student4331@university.com,Female,20,Master's,High
S5332,John,Johnson,student4332@university.com,Male,22,Bachelor's,Medium
S5333,Ali,Williams,student4333@university.com,Female,23,,Medium
S5334,Maria,Davis,student4334@university.com,Female,23,,Medium
S5335,Ahmed,Davis,student4335@university.com,Male,21,High School,Medium
S5336,Liam,Brown,student4336@university.com,Male,24,Master's,Low
S5337,Sara,Jones,student4337@university.com,Female,24,Bachelor's,Medium
S5338,Sara,Davis,student4338@university.com,Male,19,,High
S5339,John,Brown,student4339@university.com,Female,19,PhD,Low
S5340,Liam,Smith,student4340@university.com,Female,19,,Low
S5341,Liam,Smith,student4341@university.com,Female,24,High School,Medium
S5342,Maria,Smith,student4342@university.com,Male,23,PhD,High
S5343,Omar,Brown,student4343@university.com,Female,24,,High
S5344,Omar,Johnson,student4344@university.com,Female,19,Master's,Medium
S5345,Emma,Jones,student4345@university.com,Female,22,High School,Medium
S5346,Ali,Brown,student4346@university.com,Male,18,Master's,High
S5347,Maria,Johnson,student4347@university.com,Female,23,,Low
S5348,Maria,Johnson,student4348@university.com,Female,22,Bachelor's,High
S5349,Ali,Davis,student4349@university.com,Female,20,PhD,Low
S5350,Liam,Brown,student4350@university.com,Male,22,High School,Medium
S5351,Omar,Brown,student4351@university.com,Female,22,,High
S5352,Omar,Johnson,student4352@university.com,Female,20,High School,Medium
S5353,Liam,Johnson,student4353@university.com,Male,22,PhD,Low
S5354,Omar,Johnson,student4354@university.com,Male,18,Bachelor's,High
S5355,John,Davis,student4355@university.com,Female,23,,Medium
S5356,Maria,Brown,student4356@university.com,Female,21,PhD,Low
S5357,Sara,Johnson,student4357@university.com,Female,24,,Low
S5358,Ali,Smith,student4358@university.com,Male,20,High School,Low
S5359,Omar,Brown,student4359@university.com,Male,23,,Low
S5360,Emma,Davis,student4360@university.com,Female,19,PhD,Medium
S5361,Omar,Smith,student4361@university.com,Male,18,PhD,Medium
S5362,Omar,Williams,student4362@university.com,Female,21,Bachelor's,High
S5363,Ahmed,Brown,student4363@university.com,Female,18,PhD,Medium
S5364,John,Williams,student4364@university.com,Male,18,,Low
S5365,Ali,Johnson,student4365@university.com,Female,19,PhD,Low
S5366,Ahmed,Davis,student4366@university.com,Male,21,,Low
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Bachelor's,High
